Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Rule ID,HitCount
25360,51505,0,0,deny,66,66,0,1,0,1,0,34045,3
1024,64147,0,0,deny,62,62,0,1,0,1,0,6604,15
4366,51505,0,0,deny,62,62,0,1,0,1,0,36199,3
61865,35440,0,0,deny,66,66,0,1,0,1,0,36200,3
53406,44847,0,0,deny,62,62,0,1,0,1,0,36201,3
27442,44847,0,0,deny,62,62,0,1,0,1,0,34882,3
47173,35440,0,0,deny,62,62,0,1,0,1,0,33619,3
51744,445,0,0,deny,70,70,0,1,0,1,0,36202,1
16221,50584,0,0,deny,62,62,0,1,0,1,0,29179,3
52174,445,0,0,deny,66,66,0,1,0,1,0,36203,1
52802,56205,0,0,deny,62,62,0,1,0,1,0,36204,3
56767,445,0,0,deny,70,70,0,1,0,1,0,27215,2
56766,445,0,0,deny,70,70,0,1,0,1,0,36205,1
51734,445,0,0,deny,70,70,0,1,0,1,0,11404,2
9092,26672,0,0,deny,60,60,0,1,0,1,0,35790,4
7444,57470,0,0,deny,66,66,0,1,0,1,0,34897,3
51733,445,0,0,deny,70,70,0,1,0,1,0,36206,1
19858,38211,0,0,deny,145,145,0,1,0,1,0,36207,1
8023,64147,0,0,deny,146,146,0,1,0,1,0,36208,1
2467,2767,0,0,deny,62,62,0,1,0,1,0,36209,3
42345,443,8962,443,allow,7593,2146,5447,21,10,12,9,36210,1
52172,445,0,0,deny,66,66,0,1,0,1,0,36211,1
61804,51505,0,0,deny,66,66,0,1,0,1,0,34160,3
14082,50584,0,0,deny,66,66,0,1,0,1,0,34905,3
52168,445,0,0,deny,66,66,0,1,0,1,0,36212,1
56754,445,0,0,deny,70,70,0,1,0,1,0,26552,2
51723,445,0,0,deny,70,70,0,1,0,1,0,36213,1
54684,37965,0,0,deny,62,62,0,1,0,1,0,10674,5
51722,445,0,0,deny,70,70,0,1,0,1,0,36214,1
56751,445,0,0,deny,70,70,0,1,0,1,0,36215,1
56747,445,0,0,deny,70,70,0,1,0,1,0,26555,2
56746,445,0,0,deny,70,70,0,1,0,1,0,36216,1
52167,445,0,0,deny,66,66,0,1,0,1,0,36217,1
61566,44847,0,0,deny,62,62,0,1,0,1,0,36218,3
51718,445,0,0,deny,70,70,0,1,0,1,0,36219,1
56739,445,0,0,deny,70,70,0,1,0,1,0,36220,1
56247,23,0,0,deny,60,60,0,1,0,1,0,36221,1
51717,445,0,0,deny,70,70,0,1,0,1,0,11418,2
56737,445,0,0,deny,70,70,0,1,0,1,0,26564,3
56735,445,0,0,deny,70,70,0,1,0,1,0,36222,1
56733,445,0,0,deny,70,70,0,1,0,1,0,36223,1
52159,445,0,0,deny,66,66,0,1,0,1,0,36224,1
62696,50584,0,0,deny,62,62,0,1,0,1,0,36225,3
63065,54369,0,0,deny,66,66,0,1,0,1,0,36226,1
52156,445,0,0,deny,66,66,0,1,0,1,0,36227,1
52150,445,0,0,deny,66,66,0,1,0,1,0,35389,2
52154,445,0,0,deny,66,66,0,1,0,1,0,36228,1
61241,22114,0,0,deny,66,66,0,1,0,1,0,34919,3
52148,445,0,0,deny,66,66,0,1,0,1,0,36229,1
52149,445,0,0,deny,66,66,0,1,0,1,0,36230,1
52146,445,0,0,deny,66,66,0,1,0,1,0,35391,2
1873,37965,0,0,deny,62,62,0,1,0,1,0,16544,6
56453,37965,0,0,deny,66,66,0,1,0,1,0,34920,3
1025,35447,0,0,deny,62,62,0,1,0,1,0,29897,9
6881,26296,0,0,deny,143,143,0,1,0,1,0,21415,4
8999,64910,0,0,deny,146,146,0,1,0,1,0,36231,1
58382,50584,0,0,deny,62,62,0,1,0,1,0,27978,3
45941,23388,0,0,deny,60,60,0,1,0,1,0,886,21
51712,445,0,0,deny,70,70,0,1,0,1,0,36232,1
56732,445,0,0,deny,70,70,0,1,0,1,0,36233,1
56728,445,0,0,deny,70,70,0,1,0,1,0,36234,1
56727,445,0,0,deny,70,70,0,1,0,1,0,36235,1
6904,30228,0,0,deny,146,146,0,1,0,1,0,36236,1
46349,51505,0,0,deny,74,74,0,1,0,1,0,34922,3
52143,445,0,0,deny,66,66,0,1,0,1,0,36237,1
56724,445,0,0,deny,70,70,0,1,0,1,0,26572,2
11951,45026,0,0,deny,60,60,0,1,0,1,0,4872,3
19642,23,0,0,deny,60,60,0,1,0,1,0,36238,1
52141,445,0,0,deny,66,66,0,1,0,1,0,36239,1
52139,445,0,0,deny,66,66,0,1,0,1,0,10268,2
52138,445,0,0,deny,66,66,0,1,0,1,0,10269,2
52135,445,0,0,deny,66,66,0,1,0,1,0,36240,1
16524,22114,0,0,deny,62,62,0,1,0,1,0,36241,2
50355,43890,0,0,deny,66,66,0,1,0,1,0,34929,3
51699,445,0,0,deny,70,70,0,1,0,1,0,36242,2
12471,31573,0,0,deny,62,62,0,1,0,1,0,36243,2
56716,445,0,0,deny,70,70,0,1,0,1,0,36244,1
56715,445,0,0,deny,70,70,0,1,0,1,0,26627,2
56707,445,0,0,deny,70,70,0,1,0,1,0,27270,2
51696,445,0,0,deny,70,70,0,1,0,1,0,36245,1
58338,3375,0,0,deny,60,60,0,1,0,1,0,22458,2
38926,37965,0,0,deny,62,62,0,1,0,1,0,34938,3
1811,35440,0,0,deny,62,62,0,1,0,1,0,36246,2
5379,37965,0,0,deny,66,66,0,1,0,1,0,34939,3
52127,445,0,0,deny,66,66,0,1,0,1,0,36247,1
51691,445,0,0,deny,70,70,0,1,0,1,0,11445,2
51690,445,0,0,deny,70,70,0,1,0,1,0,36248,1
52117,445,0,0,deny,66,66,0,1,0,1,0,10337,2
56696,445,0,0,deny,70,70,0,1,0,1,0,36249,1
51688,445,0,0,deny,70,70,0,1,0,1,0,36250,1
63925,37965,0,0,deny,62,62,0,1,0,1,0,36251,3
52115,445,0,0,deny,66,66,0,1,0,1,0,35542,2
52108,445,0,0,deny,66,66,0,1,0,1,0,36252,1
50972,3544,39467,3544,allow,258,107,151,2,30,1,1,1042,10
37616,443,9088,443,allow,702409,17257,685152,698,32,233,465,20727,3
49418,27017,55350,27017,allow,275,71,204,2,31,1,1,35714,19
49418,27015,13881,27015,allow,237,71,166,2,31,1,1,35708,76
49418,27015,34985,27015,allow,239,71,168,2,31,1,1,35708,76
57086,53,16252,53,allow,711,87,624,2,30,1,1,23091,2
61476,443,42404,443,allow,230640,12863,217777,253,62,98,155,36253,1
49418,27015,42209,27015,allow,234,71,163,2,31,1,1,35708,76
37584,80,39013,80,allow,3587,2484,1103,19,135,10,9,36254,1
51741,48440,47763,48440,allow,136,136,0,3,14,3,0,36255,1
51740,35988,5363,35988,allow,136,136,0,3,14,3,0,36256,1
38659,15000,47156,15000,allow,138,78,60,2,5,1,1,36257,1
49418,27022,63608,27022,allow,229,71,158,2,31,1,1,36258,2
49418,27015,37107,27015,allow,223,71,152,2,31,1,1,35708,76
49418,27015,14560,27015,allow,71,71,0,1,30,1,0,35708,76
45859,443,65407,443,allow,5508,999,4509,20,255,11,9,36259,1
54144,443,45159,443,allow,5736,1990,3746,25,16,14,11,31908,2
49418,27015,52121,27015,allow,232,71,161,2,31,1,1,35708,76
58851,443,62485,443,allow,15848,13507,2341,37,32,19,18,16700,3
49418,27015,37886,27015,allow,219,71,148,2,31,1,1,35708,76
49418,27016,40313,27016,allow,71,71,0,1,30,1,0,35749,23
56683,443,56683,443,allow,4533,1626,2907,19,28,11,8,8077,3
52096,443,15286,443,allow,283,163,120,4,15,2,2,11319,3
50458,80,53639,80,allow,1426,865,561,9,15,5,4,36260,1
57385,80,37415,80,allow,2546,1294,1252,17,138,9,8,36261,1
55363,443,55363,443,allow,5458,2211,3247,22,39,13,9,36262,1
58506,53,0,0,allow,192,86,106,2,30,1,1,36263,1
5588,5588,0,0,allow,3354,1792,1562,46,193,23,23,1364,87
57477,53,0,0,allow,186,83,103,2,30,1,1,36264,1
49418,27018,3626,27018,allow,71,71,0,1,30,1,0,35861,12
65518,53,19504,53,allow,701,88,613,2,30,1,1,2848,3
5938,20273,0,0,allow,60,60,0,1,90,1,0,36265,1
44277,443,64665,443,allow,36026,28458,7568,70,407,30,40,36266,1
49418,27015,36683,27015,allow,251,71,180,2,31,1,1,35708,76
49418,27017,34824,27017,allow,255,71,184,2,31,1,1,35714,19
43103,443,44934,443,allow,3149,1899,1250,19,15,9,10,36267,1
43104,443,41004,443,allow,3067,1817,1250,18,15,8,10,36268,1
51757,54657,4096,54657,allow,70,70,0,2,8,2,0,34955,2
63763,17368,13988,17368,allow,66,66,0,2,8,2,0,34969,2
50532,443,27098,443,allow,7416,1777,5639,23,74,12,11,36269,1
53550,1,57289,1,allow,70,70,0,1,5,1,0,36270,2
46339,443,43068,443,allow,4392,1781,2611,21,20,12,9,36271,1
59793,443,27595,443,allow,840,456,384,14,25,8,6,36272,2
7487,443,7487,443,allow,4265,1184,3081,18,16,9,9,36273,1
8978,443,11135,443,allow,49938,20855,29083,165,216,81,84,36274,1
41643,443,51338,443,allow,16032,13508,2524,37,36,19,18,36275,1
62731,443,62731,443,allow,9938,3644,6294,31,18,18,13,32729,2
48889,443,65230,443,allow,87648,6895,80753,131,364,66,65,36276,1
62108,443,7391,443,allow,9652,2914,6738,22,124,11,11,36277,1
19473,6889,63001,6889,allow,480,149,331,2,1200,1,1,36278,2
65306,443,3584,443,allow,5756,1781,3975,23,136,11,12,36279,1
51681,445,0,0,deny,70,70,0,1,0,1,0,36280,1
6881,6881,0,0,deny,62,62,0,1,0,1,0,1559,32
52099,445,0,0,deny,66,66,0,1,0,1,0,36281,1
26211,1433,0,0,deny,60,60,0,1,0,1,0,36282,1
51679,445,0,0,deny,70,70,0,1,0,1,0,36283,1
62859,35440,0,0,deny,66,66,0,1,0,1,0,34266,3
49418,27015,49804,27015,allow,248,78,170,2,30,1,1,35708,76
49766,80,16081,80,allow,254,128,126,5,15,3,2,36284,1
6712,123,0,0,deny,90,90,0,1,0,1,0,1267,5
51678,445,0,0,deny,70,70,0,1,0,1,0,11456,2
61000,15503,0,0,deny,146,146,0,1,0,1,0,6886,4
51677,445,0,0,deny,70,70,0,1,0,1,0,36285,1
51676,445,0,0,deny,70,70,0,1,0,1,0,11457,2
51673,445,0,0,deny,70,70,0,1,0,1,0,36286,1
51672,445,0,0,deny,70,70,0,1,0,1,0,11464,2
39715,35440,0,0,deny,146,146,0,1,0,1,0,36287,1
11404,64147,0,0,deny,62,62,0,1,0,1,0,36288,3
53298,26467,0,0,deny,66,66,0,1,0,1,0,35013,3
30111,2323,0,0,deny,60,60,0,1,0,1,0,36289,1
56687,445,0,0,deny,70,70,0,1,0,1,0,36290,1
56686,445,0,0,deny,70,70,0,1,0,1,0,36291,1
56683,445,0,0,deny,70,70,0,1,0,1,0,26761,2
29706,50584,0,0,deny,62,62,0,1,0,1,0,36292,3
52088,445,0,0,deny,66,66,0,1,0,1,0,35569,2
52090,445,0,0,deny,66,66,0,1,0,1,0,10384,2
52084,445,0,0,deny,66,66,0,1,0,1,0,36293,1
51650,80,36691,80,allow,141348,4210,137138,161,17,58,103,8434,3
53300,443,53300,443,allow,4406,1499,2907,19,30,11,8,36294,1
49256,53,47190,53,allow,177,94,83,2,30,1,1,7319,7
63609,53,0,0,allow,182,81,101,2,30,1,1,36295,1
55216,53,0,0,allow,192,86,106,2,30,1,1,8313,6
46893,443,27910,443,allow,622,70,552,10,180,2,8,36296,1
64112,443,40510,443,allow,4116645,96572,4020073,4029,58,1356,2673,36297,1
55606,21802,21715,21802,allow,320,140,180,6,5,3,3,36298,1
49767,80,10412,80,allow,70,70,0,1,4,1,0,36299,2
50979,80,12190,80,allow,576971,8128,568843,497,38,114,383,36300,1
37267,443,16640,443,allow,3296,1636,1660,17,255,9,8,36301,1
49892,443,4679,443,allow,6966,1436,5530,32,600,13,19,34137,4
49540,443,8159,443,allow,7454,2377,5077,33,130,15,18,36302,1
36151,443,3051,443,allow,22856,2980,19876,43,116,19,24,36303,1
56033,443,58131,443,allow,8396,1919,6477,27,116,12,15,34851,2
10080,443,4270,443,allow,130,70,60,3,5,2,1,36304,1
36209,443,44738,443,allow,656609,25419,631190,752,62,322,430,36305,1
51738,47483,4479,47483,allow,70,70,0,1,5,1,0,36306,2
40334,443,51232,443,allow,8296,3123,5173,40,132,14,26,36307,1
51656,80,50242,80,allow,152651,4700,147951,174,17,65,109,36308,2
32053,443,32053,443,allow,28195,6044,22151,58,17,30,28,36309,1
58941,80,60543,80,allow,1114,534,580,12,15,7,5,36310,1
53574,23650,56670,23650,allow,320,140,180,6,5,3,3,36311,1
63759,64509,33605,64509,allow,66,66,0,2,7,2,0,35050,2
51743,40358,22101,40358,allow,136,136,0,3,14,3,0,36312,1
56602,80,9300,80,allow,234,234,0,4,11,4,0,36313,1
49418,27015,54748,27015,allow,78,78,0,1,29,1,0,35708,76
61723,443,17384,443,allow,6962,979,5983,19,15,10,9,36314,1
63675,123,55630,123,allow,184,94,90,2,29,1,1,36315,1
49418,27015,38933,27015,allow,78,78,0,1,29,1,0,35708,76
64992,53,39214,53,allow,177,94,83,2,29,1,1,17333,5
49418,27015,35776,27015,allow,78,78,0,1,29,1,0,35708,76
64992,53,21333,53,allow,177,94,83,2,29,1,1,17333,5
42307,443,58231,443,allow,101673,5966,95707,121,178,47,74,36316,1
56928,80,39650,80,allow,526,304,222,8,35,5,3,36317,1
49418,27015,60296,27015,allow,253,78,175,2,31,1,1,35708,76
50520,443,34844,443,allow,9942,1211,8731,26,77,14,12,36318,1
49418,27018,24351,27018,allow,240,78,162,2,30,1,1,35861,12
53286,443,1896,443,allow,123194,68738,54456,402,287,167,235,36319,1
49214,443,4327,443,allow,17273,11238,6035,73,919,36,37,10958,2
56781,17548,14113,17548,allow,70,70,0,1,5,1,0,36320,1
47705,443,21979,443,allow,25643,2181,23462,44,363,18,26,36321,1
51756,41471,23556,41471,allow,70,70,0,2,8,2,0,35065,2
47832,80,56253,80,allow,1151,711,440,10,15,5,5,36322,1
51407,443,57078,443,allow,202,70,132,3,11,1,2,31214,3
65178,53,0,0,allow,190,85,105,2,30,1,1,36323,1
59573,443,39847,443,allow,289380,13628,275752,335,70,142,193,36324,1
49418,27015,5163,27015,allow,265,78,187,2,31,1,1,35708,76
64532,53,56480,53,allow,258,110,148,2,30,1,1,36325,1
56927,80,6442,80,allow,214,140,74,4,35,3,1,36326,1
49418,27015,55530,27015,allow,244,78,166,2,30,1,1,35708,76
55146,53,47576,53,allow,277,110,167,2,30,1,1,24098,5
56709,53,55050,53,allow,211,102,109,2,30,1,1,36327,1
43032,443,31725,443,allow,6792,3009,3783,20,46,12,8,2410,2
55312,443,20877,443,allow,7952,3638,4314,36,149,17,19,36328,1
49418,27015,12957,27015,allow,271,78,193,2,31,1,1,35708,76
49418,27015,22382,27015,allow,243,78,165,2,31,1,1,35708,76
49418,27013,52000,27013,allow,241,78,163,2,30,1,1,36035,2
49418,27444,10177,27444,allow,258,78,180,2,30,1,1,36329,1
45292,443,27457,443,allow,26444,2671,23773,52,363,25,27,36330,1
59937,443,12788,443,allow,70,70,0,1,5,1,0,673,3
54346,443,30268,443,allow,12594,5098,7496,32,36,17,15,26038,2
58530,53,0,0,allow,188,84,104,2,30,1,1,36331,1
49256,53,12893,53,allow,177,94,83,2,30,1,1,7319,7
59431,443,29795,443,allow,12756,3596,9160,31,299,16,15,36332,1
61721,443,43568,443,allow,9676,2327,7349,25,16,15,10,36333,1
57357,53,10860,53,allow,231,94,137,2,30,1,1,36334,1
58110,53,0,0,allow,178,79,99,2,30,1,1,36335,1
50972,3544,44578,3544,allow,409,107,302,4,30,2,2,1042,10
49418,27015,47175,27015,allow,234,78,156,2,30,1,1,35708,76
49418,27016,3773,27016,allow,242,78,164,2,30,1,1,35749,23
56744,31151,15345,31151,allow,1703,524,1179,9,30,5,4,36336,1
49522,80,55749,80,allow,6908,1652,5256,26,225,12,14,36337,1
59957,443,65089,443,allow,8677,2714,5963,21,114,13,8,36338,1
55611,53,41439,53,allow,768,200,568,6,53,3,3,36339,1
52496,443,9919,443,allow,9500,4662,4838,20,16,11,9,36340,1
51652,80,57447,80,allow,141220,4280,136940,159,17,59,100,8342,3
51499,443,1743,443,allow,6848,769,6079,17,15,9,8,32394,3
54528,443,20055,443,allow,6256,1871,4385,20,45,12,8,36341,1
53573,14856,10337,14856,allow,320,140,180,6,5,3,3,36342,1
47893,443,63291,443,allow,172,172,0,2,4,2,0,36343,1
49418,27014,18652,27014,allow,249,78,171,2,31,1,1,35868,2
49418,27015,11506,27015,allow,248,78,170,2,30,1,1,35708,76
50208,1688,43148,1688,allow,70,70,0,1,5,1,0,36344,2
46822,443,53756,443,allow,71073,4403,66670,99,116,41,58,36345,1
53548,23310,59949,23310,allow,70,70,0,1,4,1,0,36346,2
53298,443,53298,443,allow,4348,1441,2907,19,29,11,8,31297,2
33841,443,9860,443,allow,12521,6232,6289,43,80,22,21,36347,1
53552,8999,43016,8999,allow,70,70,0,1,4,1,0,36348,2
35428,443,14497,443,allow,9592,2361,7231,25,15,14,11,36349,1
55605,27274,38364,27274,allow,130,70,60,3,5,2,1,35032,2
56468,80,52689,80,allow,214,140,74,4,26,3,1,36350,1
63757,51413,7176,51413,allow,66,66,0,2,7,2,0,35028,2
59938,443,3054,443,allow,70,70,0,1,5,1,0,14640,2
51742,20110,30208,20110,allow,136,136,0,3,14,3,0,36351,1
47892,443,55293,443,allow,172,172,0,2,5,2,0,15372,2
50521,443,9816,443,allow,11880,1972,9908,29,78,15,14,36352,1
57287,53,47799,53,allow,305,102,203,2,29,1,1,7617,2
55807,53,4924,53,allow,257,102,155,2,29,1,1,36353,1
58331,443,26953,443,allow,31515,26798,4717,91,82,49,42,36354,1
55851,53,42151,53,allow,277,110,167,2,30,1,1,23944,4
65339,53,32222,53,allow,193,102,91,2,29,1,1,3796,5
49418,27015,18735,27015,allow,244,78,166,2,30,1,1,35708,76
40329,80,42227,80,allow,2128,798,1330,14,46,7,7,36355,1
64843,443,36183,443,allow,13583,4157,9426,26,120,11,15,36356,1
55267,53,26990,53,allow,214,102,112,2,29,1,1,4691,4
64201,53,27931,53,allow,200,94,106,2,29,1,1,18436,2
64785,53,44600,53,allow,281,94,187,2,29,1,1,36357,1
65057,53,8165,53,allow,211,94,117,2,30,1,1,7084,4
64236,53,6587,53,allow,211,102,109,2,30,1,1,36358,1
53483,443,14059,443,allow,8333,2292,6041,27,360,15,12,36359,1
49418,4444,6124,4444,allow,238,78,160,2,31,1,1,36360,1
51498,443,60787,443,allow,7211,823,6388,16,15,10,6,34819,3
56760,48386,9485,48386,allow,268,70,198,4,19,1,3,36361,1
59308,443,6790,443,allow,12169,4963,7206,60,262,31,29,36362,1
49211,443,58097,443,allow,9739,3414,6325,59,928,30,29,36363,1
53821,53,5224,53,allow,199,94,105,2,30,1,1,36364,1
46758,123,10814,123,allow,184,94,90,2,30,1,1,36365,1
56374,53,9778,53,allow,212,102,110,2,30,1,1,6975,5
57664,443,45877,443,allow,5111,2193,2918,19,120,9,10,36366,1
33107,443,39338,443,allow,35031,3490,31541,60,363,28,32,36367,2
44155,443,5461,443,allow,5157,917,4240,20,360,10,10,36368,1
49418,27015,33694,27015,allow,246,78,168,2,31,1,1,35708,76
50464,80,5838,80,allow,26020,2247,23773,47,18,23,24,25690,3
40243,443,64916,443,allow,284,164,120,4,15,2,2,36369,1
49418,27017,12250,27017,allow,239,78,161,2,30,1,1,35714,19
58420,443,23233,443,allow,17161,1619,15542,18,149,4,14,36370,1
26805,443,51742,443,allow,21055,15996,5059,39,22,22,17,18804,3
64027,53,2870,53,allow,360,97,263,4,38,2,2,36371,1
62757,123,11526,123,allow,184,94,90,2,30,1,1,36372,1
50089,53,56216,53,allow,718,94,624,2,30,1,1,19581,2
64194,53,10058,53,allow,262,126,136,2,30,1,1,36373,1
64114,53,0,0,allow,200,90,110,2,30,1,1,19669,2
56120,53,44279,53,allow,177,94,83,2,30,1,1,5066,5
56120,53,38603,53,allow,177,94,83,2,30,1,1,5066,5
41485,443,16482,443,allow,29513,23962,5551,40,121,24,16,36374,1
49418,29999,25371,29999,allow,244,78,166,2,31,1,1,36375,2
58721,443,55162,443,allow,7973,4166,3807,28,141,14,14,36376,1
64494,443,46008,443,allow,2872,717,2155,14,135,6,8,36377,1
60711,443,38043,443,allow,12258,1451,10807,27,360,13,14,9858,2
6881,39927,58260,39927,allow,228,118,110,2,1199,1,1,36378,1
56035,443,61035,443,allow,10622,4094,6528,29,514,16,13,36379,1
52556,443,21958,443,allow,5696,2392,3304,23,135,10,13,36380,1
43108,443,38121,443,allow,7578,2358,5220,18,121,8,10,35401,2
36192,443,26140,443,allow,4555,859,3696,17,360,9,8,36381,1
57470,14806,59723,14806,allow,132,132,0,3,1199,3,0,36382,1
43345,443,34624,443,allow,7767,1069,6698,23,3971,7,16,36383,1
57470,33159,38691,33159,allow,594,594,0,10,1199,10,0,36384,1
6881,6881,22683,6881,allow,502,150,352,2,1200,1,1,498,39
46697,5228,40766,5228,allow,9263,549,8714,17,3638,5,12,36385,1
14667,443,14667,443,allow,20280,2078,18202,35,17,19,16,36386,1
61376,443,37067,443,allow,31612,3374,28238,59,271,29,30,36387,1
51204,123,19622,123,allow,184,94,90,2,30,1,1,36388,1
55326,53,27995,53,allow,177,94,83,2,30,1,1,36389,4
56096,443,56096,443,allow,5493,2246,3247,22,39,13,9,36390,1
50036,53,50623,53,allow,353,118,235,2,31,1,1,36391,1
49418,27001,19678,27001,allow,274,78,196,2,31,1,1,36392,2
59787,443,59787,443,allow,5525,2278,3247,22,40,13,9,4490,5
55366,53,65278,53,allow,79,79,0,2,35,2,0,36393,1
50907,80,50964,80,allow,16037318,218904,15818414,13595,136,2976,10619,36394,1
65347,53,20093,53,allow,352,94,258,2,30,1,1,36395,1
54576,443,43696,443,allow,5670,3091,2579,16,121,8,8,36396,1
52092,445,0,0,deny,66,66,0,1,0,1,0,36397,1
52087,445,0,0,deny,66,66,0,1,0,1,0,36398,1
52091,445,0,0,deny,66,66,0,1,0,1,0,36399,1
52085,445,0,0,deny,66,66,0,1,0,1,0,36400,1
52086,445,0,0,deny,66,66,0,1,0,1,0,35572,2
51658,445,0,0,deny,70,70,0,1,0,1,0,36401,1
51657,445,0,0,deny,70,70,0,1,0,1,0,36402,1
51655,445,0,0,deny,70,70,0,1,0,1,0,36403,2
51648,445,0,0,deny,70,70,0,1,0,1,0,36404,1
51647,445,0,0,deny,70,70,0,1,0,1,0,36405,1
51829,36134,0,0,deny,66,66,0,1,0,1,0,35007,3
59315,35440,0,0,deny,66,66,0,1,0,1,0,35017,3
17177,64147,0,0,deny,62,62,0,1,0,1,0,34924,3
20389,64147,0,0,deny,62,62,0,1,0,1,0,36406,3
28124,37965,0,0,deny,145,145,0,1,0,1,0,21969,5
12311,6881,0,0,deny,62,62,0,1,0,1,0,36407,1
42946,31573,0,0,deny,146,146,0,1,0,1,0,36408,1
1227,56205,0,0,deny,66,66,0,1,0,1,0,34291,3
56678,445,0,0,deny,70,70,0,1,0,1,0,36409,1
56675,445,0,0,deny,70,70,0,1,0,1,0,36410,1
56669,445,0,0,deny,70,70,0,1,0,1,0,36411,1
4910,2149,0,0,deny,66,66,0,1,0,1,0,35091,3
57441,57470,0,0,deny,66,66,0,1,0,1,0,34380,3
52072,445,0,0,deny,66,66,0,1,0,1,0,10505,2
52071,445,0,0,deny,66,66,0,1,0,1,0,36412,1
52070,445,0,0,deny,66,66,0,1,0,1,0,36413,1
30496,57470,0,0,deny,62,62,0,1,0,1,0,34269,3
51636,445,0,0,deny,70,70,0,1,0,1,0,36414,1
42128,54532,0,0,deny,60,60,0,1,0,1,0,36415,4
64000,44847,0,0,deny,62,62,0,1,0,1,0,36416,3
56666,445,0,0,deny,70,70,0,1,0,1,0,36417,1
60246,44612,0,0,deny,62,62,0,1,0,1,0,36418,3
50052,65008,0,0,deny,60,60,0,1,0,1,0,1313,20
27368,22114,0,0,deny,62,62,0,1,0,1,0,19101,3
11136,15503,0,0,deny,62,62,0,1,0,1,0,8951,21
56663,445,0,0,deny,70,70,0,1,0,1,0,36419,1
58329,62413,0,0,deny,62,62,0,1,0,1,0,36420,1
56654,445,0,0,deny,70,70,0,1,0,1,0,36421,1
56655,445,0,0,deny,70,70,0,1,0,1,0,36422,1
56652,445,0,0,deny,70,70,0,1,0,1,0,36423,1
40082,22,0,0,deny,60,60,0,1,0,1,0,36424,1
51632,445,0,0,deny,70,70,0,1,0,1,0,36425,2
64341,57470,0,0,deny,62,62,0,1,0,1,0,35098,3
31845,55777,0,0,deny,62,62,0,1,0,1,0,5095,6
59597,37965,0,0,deny,66,66,0,1,0,1,0,36426,3
38681,15503,0,0,deny,74,74,0,1,0,1,0,36427,3
53447,44847,0,0,deny,66,66,0,1,0,1,0,34389,3
51623,445,0,0,deny,70,70,0,1,0,1,0,36428,2
51622,445,0,0,deny,70,70,0,1,0,1,0,11729,3
63379,36237,0,0,deny,66,66,0,1,0,1,0,35102,3
51617,445,0,0,deny,70,70,0,1,0,1,0,36429,1
51620,445,0,0,deny,70,70,0,1,0,1,0,36430,1
52472,7302,0,0,deny,66,66,0,1,0,1,0,34386,3
51616,445,0,0,deny,70,70,0,1,0,1,0,36431,1
10003,64147,0,0,deny,62,62,0,1,0,1,0,8219,6
30307,51505,0,0,deny,62,62,0,1,0,1,0,35605,2
56641,445,0,0,deny,70,70,0,1,0,1,0,27493,2
56640,445,0,0,deny,70,70,0,1,0,1,0,26788,3
56639,445,0,0,deny,70,70,0,1,0,1,0,36432,1
9067,44847,0,0,deny,62,62,0,1,0,1,0,36433,2
54140,43890,0,0,deny,66,66,0,1,0,1,0,34393,3
9092,26672,0,0,deny,60,60,0,1,0,1,0,35790,4
61983,50432,0,0,deny,66,66,0,1,0,1,0,34387,3
51963,22114,0,0,deny,62,62,0,1,0,1,0,36434,3
51609,445,0,0,deny,70,70,0,1,0,1,0,11730,2
1024,22114,0,0,deny,146,146,0,1,0,1,0,20050,2
12605,57470,0,0,deny,62,62,0,1,0,1,0,34215,3
10586,37965,0,0,deny,62,62,0,1,0,1,0,35106,3
46587,57470,0,0,deny,66,66,0,1,0,1,0,34395,3
51732,50584,0,0,deny,146,146,0,1,0,1,0,36435,1
28839,30188,0,0,deny,62,62,0,1,0,1,0,31246,3
65016,37965,0,0,deny,66,66,0,1,0,1,0,36436,3
17315,11392,0,0,deny,66,66,0,1,0,1,0,34377,3
52050,445,0,0,deny,66,66,0,1,0,1,0,10531,2
56638,445,0,0,deny,70,70,0,1,0,1,0,27494,2
56637,445,0,0,deny,70,70,0,1,0,1,0,36437,1
60617,64147,0,0,deny,62,62,0,1,0,1,0,36438,3
27010,64147,0,0,deny,62,62,0,1,0,1,0,33607,3
51602,445,0,0,deny,70,70,0,1,0,1,0,36439,1
51599,445,0,0,deny,70,70,0,1,0,1,0,36440,2
10248,21247,0,0,deny,62,62,0,1,0,1,0,3649,3
59701,44847,0,0,deny,66,66,0,1,0,1,0,34398,3
58458,17,0,0,deny,60,60,0,1,0,1,0,36441,1
2522,64147,0,0,deny,62,62,0,1,0,1,0,35100,3
64024,57470,0,0,deny,66,66,0,1,0,1,0,35123,3
48386,9485,0,0,deny,60,60,0,1,0,1,0,36442,1
61148,37965,0,0,deny,66,66,0,1,0,1,0,36443,3
26332,57470,0,0,deny,62,62,0,1,0,1,0,34284,3
63314,57470,0,0,deny,66,66,0,1,0,1,0,34406,3
52041,445,0,0,deny,66,66,0,1,0,1,0,36444,1
51596,445,0,0,deny,70,70,0,1,0,1,0,36445,1
51594,445,0,0,deny,70,70,0,1,0,1,0,36446,1
52040,445,0,0,deny,66,66,0,1,0,1,0,36447,1
